date,name,symbol,text,time,title,tweet_id,user_id,user_name
06-10-2016,Steve,NTNX,"Stocks for the day: 

$AUPH Long 
$TWTR Short 
$NTNX Short
$ENH Short
$DGAZ Short",20:15:40,Nutanix,64203445.0,116860,EvlMonkey
06-10-2016,YourPersonalTrader,TWTR,$TWTR but..but..there were so many pretty #charts 4 break of $25 y&#39;day posted and all those #options at ~$30 ..What could possibly go wrong?,20:14:55,Twitter,64203362.0,229619,Yourpersonaltr1
06-10-2016,bottomcaller,TWTR,$TWTR they don&#39;t care about charts at this point they all said they know it&#39;s getting bought,20:14:50,Twitter,64203346.0,703557,bottomcaller
06-10-2016,JEE,TWTR,$TWTR Looks like 10% downside to 18 vs 30% upside to 26...good risk-reward my take.,20:14:42,Twitter,64203327.0,505455,realreturnplus
06-10-2016,profitprophet,TWTR,$TWTR whoever acquires this will receive the blessing of losing 100mm a quarter immediately,20:14:32,Twitter,64203299.0,245306,profitprophet
06-10-2016,feed me,TWTR,$TWTR interesting &#39;moment&#39; in this price / rsi chart here...,20:14:28,Twitter,64203293.0,284090,Cookie_M
06-10-2016,WARLORD,VIX,$TWTR look at the long term chart.. is this a $VIX product?,20:14:14,CBOE Volatility Index,64203263.0,842043,WARL0RD
06-10-2016,WARLORD,TWTR,$TWTR look at the long term chart.. is this a $VIX product?,20:14:14,Twitter,64203263.0,842043,WARL0RD
06-10-2016,bottomcaller,TWTR,$TWTR remember I said the trade at the  slam you take it back up halt it buy out,20:14:06,Twitter,64203247.0,703557,bottomcaller
06-10-2016,James Bonds Stocks and Options,TWTR,"$TWTR right, that&#39;s why they don&#39;t announce..but everybody knows. And sells.",20:13:55,Twitter,64203220.0,537152,lol_lol
06-10-2016,Will,TWTR,$TWTR i am quite bored today after selling my all in short. ZZZZZZ,20:13:49,Twitter,64203210.0,839573,Willyumhmm
06-10-2016,JustTradingHoy,TWTR,$TWTR got ahead of itself. To allow a save face premium agreeable to all parties needs to be 20-21 &amp; BO 25-28. It&#39;s how heads walk high.,20:13:41,Twitter,64203188.0,354309,JustTradingHoy
06-10-2016,Nick,TWTR,$TWTR no wonder Dorsey&#39;s other company is called Square. It&#39;s always back to square one with this stock,20:13:35,Twitter,64203177.0,469606,ThatsLife
06-10-2016,John M,TWTR,$TWTR Horse ain&#39;t truly dead.  I think it&#39;s playing dead 🤔. Do your DD tonight and make your move.  There&#39;s $$ here.  See you tomorrow.,20:13:30,Twitter,64203162.0,376167,RedDog993
06-10-2016,twiifm,TWTR,$TWTR I hope there&#39;s dead cat bounce to about 23 so I can break even and roll to NOV calls  😁,20:13:27,Twitter,64203157.0,177359,twiifm
06-10-2016,Patience,TWTR,$TWTR GOOGL to buy TWTR for $33 a share,20:12:09,Twitter,64203004.0,765741,Lunixa
06-10-2016,Chartstructor,WFC,"$TWTR maybe $WFC will buy $TWTR lol.....$WFC it is your turn next, next week. #octoberputs",20:11:47,Wells Fargo & Company,64202965.0,484208,Chartstructor
06-10-2016,Chartstructor,TWTR,"$TWTR maybe $WFC will buy $TWTR lol.....$WFC it is your turn next, next week. #octoberputs",20:11:47,Twitter,64202965.0,484208,Chartstructor
06-10-2016,Coqui Trader,TWTR,$TWTR Contra Long...win,20:11:39,Twitter,64202945.0,701113,TwentyTwoCapitalTrading
06-10-2016,bottomcaller,TWTR,$TWTR exactly I warned you guys. What do you think they&#39;re going to sit around and stare at it,20:10:37,Twitter,64202811.0,703557,bottomcaller
06-10-2016,TheStreet,TWTR,Stocks Barely Budge as Wall Street Waits For Friday&#39;s Jobs Report $TWTR http://dlvr.it/MPhMNm,20:10:15,Twitter,64202770.0,16412,TheStreet
06-10-2016,bottomcaller,TWTR,$TWTR after hours hasn&#39;t opened yet watch this :)),20:10:12,Twitter,64202765.0,703557,bottomcaller
06-10-2016,James Bonds Stocks and Options,TWTR,$TWTR goes under 18 imho,20:10:05,Twitter,64202756.0,537152,lol_lol
06-10-2016,Wolf,TWTR,What I posted 3 days ago about $TWTR buyout rumor was true EXACTLY in regards to lame steam media CNBC!!!,20:10:00,Twitter,64202743.0,731293,StoxExposed
06-10-2016,Bernard,TWTR,"@bottomcaller $TWTR unbelievable...They are a bunch of daytraders. Pump, Sell, Pump again! LOL",20:09:54,Twitter,64202725.0,845667,Knight_78
06-10-2016,IKMIT,TWTR,$TWTR LOL - what did I say? no one wnats to ride a dead horse,20:09:42,Twitter,64202692.0,379712,IKMIT
06-10-2016,John M,TWTR,$TWTR Here&#39;s a lesson I learned the hard way: Don&#39;t be in shark-trading waters as a unilateral trader!  You will be shark food.😳😂😝,20:09:20,Twitter,64202654.0,376167,RedDog993
06-10-2016,isik kayabas,TWTR,$TWTR waiting for 7pm 😎,20:09:15,Twitter,64202641.0,709368,isik
06-10-2016,bottomcaller,TWTR,$TWTR they keep talking BO CNBC,20:08:49,Twitter,64202581.0,703557,bottomcaller
06-10-2016,John Sherlock,TWTR,"$TWTR TWTR AND GOOG discussion at 4:30, CNBC",20:08:24,Twitter,64202530.0,593350,jsherlock
06-10-2016,bottomcaller,TWTR,"$TWTR Told ya bears today, bulls tomorrow :) latah later",20:08:18,Twitter,64202518.0,703557,bottomcaller
06-10-2016,asf,AUPH,$AUPH,20:16:27,Aurinia Pharmaceuticals Inc.,64203532.0,822377,asf9
06-10-2016,Brian Williams,AUPH,$AUPH @BearRugManufacturer And it was a terrible day for Bios in general.,20:16:17,Aurinia Pharmaceuticals Inc.,64203516.0,850691,LostAvenueLLC
06-10-2016,John M,ENH,$AUPH $TWTR $NTNX $ENH $DGAZ Not Bad👍🏻😳,20:16:09,Endurance Specialty Holdings Ltd.,64203492.0,376167,RedDog993
06-10-2016,John M,TWTR,$AUPH $TWTR $NTNX $ENH $DGAZ Not Bad👍🏻😳,20:16:09,Twitter,64203492.0,376167,RedDog993
06-10-2016,John M,DGAZ,$AUPH $TWTR $NTNX $ENH $DGAZ Not Bad👍🏻😳,20:16:09,VelocityShares 3x Inverse Natural Gas ETN,64203492.0,376167,RedDog993
06-10-2016,John M,AUPH,$AUPH $TWTR $NTNX $ENH $DGAZ Not Bad👍🏻😳,20:16:09,Aurinia Pharmaceuticals Inc.,64203492.0,376167,RedDog993
06-10-2016,John M,NTNX,$AUPH $TWTR $NTNX $ENH $DGAZ Not Bad👍🏻😳,20:16:09,Nutanix,64203492.0,376167,RedDog993
06-10-2016,chad,AUPH,$AUPH up up u[ up,20:14:53,Aurinia Pharmaceuticals Inc.,64203358.0,759407,The_Romes
06-10-2016,pipa,AUPH,$AUPH folks - where do you find out how much of the float is shorted ? Is there a reliable website.,20:13:27,Aurinia Pharmaceuticals Inc.,64203158.0,851092,andy21
06-10-2016,Martacus,AUPH,$AUPH Did same thing at 3.50... you&#39;ll be okay... ;),20:13:12,Aurinia Pharmaceuticals Inc.,64203137.0,853993,NoIamSpartacus
06-10-2016,Edison,AUPH,$AUPH This will be at least $5.40 tomorrow!!,20:12:31,Aurinia Pharmaceuticals Inc.,64203051.0,849180,mrworldwidellc
06-10-2016,Wayne S,AUPH,$AUPH 3.00,20:12:31,Aurinia Pharmaceuticals Inc.,64203049.0,746197,whec65
06-10-2016,Silkysmooth,AUPH,$AUPH In at 5.11 any predictions for tomorrow?,20:12:24,Aurinia Pharmaceuticals Inc.,64203034.0,841235,silkysmooth
06-10-2016,littlebit,AUPH,$AUPH up 5.12 AH,20:12:17,Aurinia Pharmaceuticals Inc.,64203021.0,844746,littlebit
06-10-2016,Aaron,AUPH,"$AUPH I see no reason this won&#39;t exceed today&#39;s HOD tomorrow, if not before then.  #easymoney",20:12:09,Aurinia Pharmaceuticals Inc.,64203005.0,837162,adspru
06-10-2016,Ian Jager,AUPH,$AUPH 5.42... caught chasing.,20:11:48,Aurinia Pharmaceuticals Inc.,64202968.0,833683,vanilla22
06-10-2016,Steven H. Goldman,AUPH,"$AUPH already has Fast Track Designation. Recently applied for Breakthrough Therapy Designation, likely be obtained in Nov, not guaranteed",20:11:46,Aurinia Pharmaceuticals Inc.,64202963.0,777013,steven5120
06-10-2016,David Cahoon,AUPH,$AUPH PT $45,20:11:38,Aurinia Pharmaceuticals Inc.,64202943.0,854934,tico123
06-10-2016,Tram,AUPH,$AUPH I got in $5.69,20:10:54,Aurinia Pharmaceuticals Inc.,64202851.0,653877,tramdat
06-10-2016,Joe,AUPH,$AUPH looks like I won&#39;t need a roof!! It&#39;s all mine mine mine!!! Lol,20:10:44,Aurinia Pharmaceuticals Inc.,64202832.0,810189,insites
06-10-2016,Brian Stockman,AUPH,$AUPH Get ready for an offering.,20:10:37,Aurinia Pharmaceuticals Inc.,64202810.0,656516,HandOverFist
06-10-2016,Tram,AUPH,$AUPH tomorrow $10,20:10:35,Aurinia Pharmaceuticals Inc.,64202805.0,653877,tramdat
06-10-2016,brewstate,AUPH,"$AUPH Just put the money I didn&#39;t loose in NVAX here today at 5.20  I hope I&#39;m not chasing, but results seem positive",20:10:23,Aurinia Pharmaceuticals Inc.,64202783.0,839213,brewstate
06-10-2016,Josh Dorman,AUPH,$AUPH Was in awhile ago at 2.27 :) oh happy day!,20:09:28,Aurinia Pharmaceuticals Inc.,64202670.0,813506,infiniti82
06-10-2016,Free Stock Picks,AUPH,"$AUPH Friends &amp; followers, a month ago we had a dream, today we see it was GOOD to dream. And the dream continues!",20:08:36,Aurinia Pharmaceuticals Inc.,64202559.0,641016,StockAuthority
06-10-2016,Dee Gee,AUPH,"@tylertorresempire BO at 40 for $AUPH? Seems a bit far fetched. That would be awesome, though.",20:08:11,Aurinia Pharmaceuticals Inc.,64202502.0,854591,deeg
06-10-2016,Leo Bone,AUPH,$AUPH I really hope people looking to stay a while have read this article. http://seekingalpha.com/article/4009857-aurinias-lead-drug-voclosporin-meets-primary-secondary-endpoints,20:07:30,Aurinia Pharmaceuticals Inc.,64202423.0,831055,Profecta
06-10-2016,Vri Vrikuu,AUPH,$AUPH  $AUPH AF $5.04 How many got in@ $5.40?,20:07:19,Aurinia Pharmaceuticals Inc.,64202399.0,589916,vri
06-10-2016,Finzine,GOOG,$GOOG Facebook Enhances Social Experience Of VR At Oculus Connect http://www.investopedia.com/news/facebook-enhances-social-experience-vr-oculus-connect-fb-goog/,20:15:27,Alphabet Inc. Class C,64203430.0,839813,finzine
06-10-2016,Jackie Sheridan,GOOG,$FB $SNE $MSFT $GOOG,20:14:53,Alphabet Inc. Class C,64203356.0,499100,jsheridan
06-10-2016,Jackie Sheridan,MSFT,$FB $SNE $MSFT $GOOG,20:14:53,Microsoft Corporation,64203356.0,499100,jsheridan
06-10-2016,Jackie Sheridan,SNE,$FB $SNE $MSFT $GOOG,20:14:53,Sony Corporation,64203356.0,499100,jsheridan
06-10-2016,Jackie Sheridan,FB,$FB $SNE $MSFT $GOOG,20:14:53,Facebook,64203356.0,499100,jsheridan
06-10-2016,Jackie Sheridan,GOOG,$SNE $FB $MSFT $GOOG VR is the name of the game!...,20:10:05,Alphabet Inc. Class C,64202755.0,499100,jsheridan
06-10-2016,Jackie Sheridan,MSFT,$SNE $FB $MSFT $GOOG VR is the name of the game!...,20:10:05,Microsoft Corporation,64202755.0,499100,jsheridan
06-10-2016,Jackie Sheridan,SNE,$SNE $FB $MSFT $GOOG VR is the name of the game!...,20:10:05,Sony Corporation,64202755.0,499100,jsheridan
06-10-2016,Jackie Sheridan,FB,$SNE $FB $MSFT $GOOG VR is the name of the game!...,20:10:05,Facebook,64202755.0,499100,jsheridan
06-10-2016,Cathleen,GOOG,$GOOG this sucks,19:56:45,Alphabet Inc. Class C,64200753.0,227828,maetrader
06-10-2016,Finzine,GOOG,$GOOG Google Fiber rolling out in new Charlotte neighboorhood http://www.bizjournals.com/charlotte/news/2016/10/06/google-fiber-rolling-out-in-new-charlotte.html?ana=yahoo,19:45:38,Alphabet Inc. Class C,64199118.0,839813,finzine
06-10-2016,Kap,GOOG,"Is $GOOG $GOOGL a one trick pony after all? Other than Search, nothing has actually made money.",19:40:09,Alphabet Inc. Class C,64198326.0,150584,kapone
06-10-2016,Kap,GOOGL,"Is $GOOG $GOOGL a one trick pony after all? Other than Search, nothing has actually made money.",19:40:09,Alphabet Inc. Class A,64198326.0,150584,kapone
06-10-2016,JB,GOOG,"to balance news, not pump of the sake of pump. They are thrilled with the 25mil milestone. See huge opportunity. $GOOG partnership strong",19:34:21,Alphabet Inc. Class C,64197465.0,816135,jib305
06-10-2016,Finzine,GOOG,$GOOG Google Pixel Phones Could Be A Secret Windfall For HTC http://www.forbes.com/sites/shelbycarpenter/2016/10/06/google-pixel-secret-windfall-htc/,19:15:09,Alphabet Inc. Class C,64194736.0,839813,finzine
06-10-2016,Steve Hane,GOOG,"@B_Bart $GOOG is so far behind the hardware curve it&#39;s laughable, if it weren&#39;t for YouTube they&#39;d be toast",19:07:42,Alphabet Inc. Class C,64193602.0,291928,CoveredCallHunter
06-10-2016,Kenny Wolf,AAPL,$TWTR has agreed to be acquired-of course this will pop when deal is done. $GOOG $AAPL $FB,18:55:08,Apple Inc.,64191865.0,421483,kennywolf9
06-10-2016,Kenny Wolf,GOOG,$TWTR has agreed to be acquired-of course this will pop when deal is done. $GOOG $AAPL $FB,18:55:08,Alphabet Inc. Class C,64191865.0,421483,kennywolf9
06-10-2016,Kenny Wolf,FB,$TWTR has agreed to be acquired-of course this will pop when deal is done. $GOOG $AAPL $FB,18:55:08,Facebook,64191865.0,421483,kennywolf9
06-10-2016,Kenny Wolf,TWTR,$TWTR has agreed to be acquired-of course this will pop when deal is done. $GOOG $AAPL $FB,18:55:08,Twitter,64191865.0,421483,kennywolf9
06-10-2016,Nicholas,AMZN,@AXE_EVERYTHING Yes but look at $AMZN $NFLX $GOOG ... $fb only one to not rally,18:32:35,Amazon.com Inc.,64188951.0,357534,Ravel
06-10-2016,Nicholas,GOOG,@AXE_EVERYTHING Yes but look at $AMZN $NFLX $GOOG ... $fb only one to not rally,18:32:35,Alphabet Inc. Class C,64188951.0,357534,Ravel
06-10-2016,Nicholas,NFLX,@AXE_EVERYTHING Yes but look at $AMZN $NFLX $GOOG ... $fb only one to not rally,18:32:35,"Netflix, Inc.",64188951.0,357534,Ravel
06-10-2016,Nicholas,FB,@AXE_EVERYTHING Yes but look at $AMZN $NFLX $GOOG ... $fb only one to not rally,18:32:35,Facebook,64188951.0,357534,Ravel
06-10-2016,Craig Lasman,GOOG,$TWTR why would $GOOG buy now at $12B when it can buy the same thing for $2B next yr when the bulls accept ex-growth,18:29:09,Alphabet Inc. Class C,64188514.0,514317,ctr3
06-10-2016,Craig Lasman,TWTR,$TWTR why would $GOOG buy now at $12B when it can buy the same thing for $2B next yr when the bulls accept ex-growth,18:29:09,Twitter,64188514.0,514317,ctr3
06-10-2016,Amigobulls,AAPL,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Apple Inc.,64187773.0,196207,amigobulls
06-10-2016,Amigobulls,GOOG,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Alphabet Inc. Class C,64187773.0,196207,amigobulls
06-10-2016,Amigobulls,CRM,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Salesforce.com,64187773.0,196207,amigobulls
06-10-2016,Amigobulls,DIS,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Walt Disney Co.,64187773.0,196207,amigobulls
06-10-2016,Amigobulls,TWTR,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Twitter,64187773.0,196207,amigobulls
06-10-2016,Amigobulls,GOOGL,Can A Twitter Inc (TWTR) Buyout Still Happen Now? $TWTR $CRM $GOOGL $AAPL $GOOG $DIS http://amigobulls.com/articles/can-a-twitter-inc-twtr-buyout-still-happen-following-the-latest-recode-report,18:23:59,Alphabet Inc. Class A,64187773.0,196207,amigobulls
06-10-2016,Dan,AAPL,"$TWTR this is pocket change for $goog or $aapl.  Just buy it for the network, own the worlds live newsfeed.  Strategic asset",18:21:49,Apple Inc.,64187494.0,274735,betachaser
06-10-2016,Dan,GOOG,"$TWTR this is pocket change for $goog or $aapl.  Just buy it for the network, own the worlds live newsfeed.  Strategic asset",18:21:49,Alphabet Inc. Class C,64187494.0,274735,betachaser
06-10-2016,Dan,TWTR,"$TWTR this is pocket change for $goog or $aapl.  Just buy it for the network, own the worlds live newsfeed.  Strategic asset",18:21:49,Twitter,64187494.0,274735,betachaser
06-10-2016,VSfinancials,AAPL,$GOOGL $GOOG $AAPL $TWTR,18:12:33,Apple Inc.,64186249.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOG,$GOOGL $GOOG $AAPL $TWTR,18:12:33,Alphabet Inc. Class C,64186249.0,280928,VSfinancials
06-10-2016,VSfinancials,TWTR,$GOOGL $GOOG $AAPL $TWTR,18:12:33,Twitter,64186249.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOGL,$GOOGL $GOOG $AAPL $TWTR,18:12:33,Alphabet Inc. Class A,64186249.0,280928,VSfinancials
06-10-2016,VSfinancials,AAPL,$GOOG $GOOGL $AAPL,18:12:21,Apple Inc.,64186222.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOG,$GOOG $GOOGL $AAPL,18:12:21,Alphabet Inc. Class C,64186222.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOGL,$GOOG $GOOGL $AAPL,18:12:21,Alphabet Inc. Class A,64186222.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOG,$GOOGL $GOOG,18:12:16,Alphabet Inc. Class C,64186210.0,280928,VSfinancials
06-10-2016,VSfinancials,GOOGL,$GOOGL $GOOG,18:12:16,Alphabet Inc. Class A,64186210.0,280928,VSfinancials
06-10-2016,Amigobulls,GOOG,Is #Alphabet #stock headed for newer highs? $GOOGL $GOOG http://amigobulls.com/articles/is-alphabet-inc-googl-stock-headed-to-new-all-time-highs,18:00:17,Alphabet Inc. Class C,64184717.0,196207,amigobulls
06-10-2016,Amigobulls,GOOGL,Is #Alphabet #stock headed for newer highs? $GOOGL $GOOG http://amigobulls.com/articles/is-alphabet-inc-googl-stock-headed-to-new-all-time-highs,18:00:17,Alphabet Inc. Class A,64184717.0,196207,amigobulls
06-10-2016,Amigobulls,AAPL,Will the #Pixel launch from #Alphabet hurt #Apple #Stock? $GOOG $GOOGL $AAPL http://amigobulls.com/articles/should-apple-inc-aapl-be-worried-by-the-pixel-launch-from-alphabet-inc-googl,17:58:21,Apple Inc.,64184479.0,196207,amigobulls
06-10-2016,Amigobulls,GOOG,Will the #Pixel launch from #Alphabet hurt #Apple #Stock? $GOOG $GOOGL $AAPL http://amigobulls.com/articles/should-apple-inc-aapl-be-worried-by-the-pixel-launch-from-alphabet-inc-googl,17:58:21,Alphabet Inc. Class C,64184479.0,196207,amigobulls
06-10-2016,Amigobulls,GOOGL,Will the #Pixel launch from #Alphabet hurt #Apple #Stock? $GOOG $GOOGL $AAPL http://amigobulls.com/articles/should-apple-inc-aapl-be-worried-by-the-pixel-launch-from-alphabet-inc-googl,17:58:21,Alphabet Inc. Class A,64184479.0,196207,amigobulls
06-10-2016,BlackBart,GOOG,$GOOG POS break higher for once into 805,17:56:33,Alphabet Inc. Class C,64184280.0,381965,B_Bart
06-10-2016,Douglas Crets,GOOG,$TWTR BREAKING:First image at SFO this morning. The deal is getting done folks. $crm $goog $AXP,17:47:02,Alphabet Inc. Class C,64183188.0,211114,dBCTrades
06-10-2016,Douglas Crets,AXP,$TWTR BREAKING:First image at SFO this morning. The deal is getting done folks. $crm $goog $AXP,17:47:02,American Express Company,64183188.0,211114,dBCTrades
06-10-2016,Douglas Crets,CRM,$TWTR BREAKING:First image at SFO this morning. The deal is getting done folks. $crm $goog $AXP,17:47:02,Salesforce.com,64183188.0,211114,dBCTrades
06-10-2016,Douglas Crets,TWTR,$TWTR BREAKING:First image at SFO this morning. The deal is getting done folks. $crm $goog $AXP,17:47:02,Twitter,64183188.0,211114,dBCTrades
06-10-2016,saad,GOOG,$goog  Daily MACD Histogram cross over : http:www.hashle.com,17:44:00,Alphabet Inc. Class C,64182800.0,450113,sfp300
06-10-2016,Alexander,GOOG,"$GOOG look for GOOG to try and touch $790 by EOW. Samsung&#39;s rather existential misstep was a rich, inadvertent gesture for GOOG",17:38:22,Alphabet Inc. Class C,64182067.0,713090,alexander1992
06-10-2016,Alaric Trader,CCOI,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Cogent Communications Group Inc.,64181603.0,737766,alaric
06-10-2016,Alaric Trader,GOOG,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Alphabet Inc. Class C,64181603.0,737766,alaric
06-10-2016,Alaric Trader,LQDT,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,"Liquidity Services, Inc.",64181603.0,737766,alaric
06-10-2016,Alaric Trader,MPWR,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Monolithic Power Systems Inc.,64181603.0,737766,alaric
06-10-2016,Alaric Trader,RAVE,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,RAVE Restaurant Group,64181603.0,737766,alaric
06-10-2016,Alaric Trader,SBGI,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Sinclair Broadcast Group Inc.,64181603.0,737766,alaric
06-10-2016,Alaric Trader,SNHY,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Sun Hydraulics Corp.,64181603.0,737766,alaric
06-10-2016,Alaric Trader,UBA,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,Urstadt Biddle Properties Inc.,64181603.0,737766,alaric
06-10-2016,Alaric Trader,REX,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,REX American Resources Corporation,64181603.0,737766,alaric
06-10-2016,Alaric Trader,SFBS,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,ServisFirst Bancshares,64181603.0,737766,alaric
06-10-2016,Alaric Trader,CLCD,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,CoLucid Pharmaceuticals,64181603.0,737766,alaric
06-10-2016,Alaric Trader,CFMS,"#Stock Insider Sales Oct 5, 2016: $MPWR, $REX, $LQDT, $GOOG, $RAVE, $SBGI, $CLCD, $CFMS, $SNHY, $CCOI, $SFBS, $UBA,… https://t.co/Yg55Lo0UX",17:34:39,ConforMIS,64181603.0,737766,alaric
06-10-2016,Eric Danthony,GOOG,$GOOG let&#39;s hold the 780 line this time!,17:34:13,Alphabet Inc. Class C,64181542.0,142966,Ericon2
06-10-2016,Nicu Listana,GOOG,$TWTR is still a valuable business in general. $GOOG and $DIS wants to buy but with discounter price. Give it 6 months.,17:19:27,Alphabet Inc. Class C,64179509.0,848008,apebeast
06-10-2016,Nicu Listana,DIS,$TWTR is still a valuable business in general. $GOOG and $DIS wants to buy but with discounter price. Give it 6 months.,17:19:27,Walt Disney Co.,64179509.0,848008,apebeast
06-10-2016,Nicu Listana,TWTR,$TWTR is still a valuable business in general. $GOOG and $DIS wants to buy but with discounter price. Give it 6 months.,17:19:27,Twitter,64179509.0,848008,apebeast
06-10-2016,NoBrainer,MSFT,$MSFT Windows Login passwords basically useless. https://www.youtube.com/watch?v=J_JIhn3vJVI,20:08:44,Microsoft Corporation,64202570.0,320051,NoBrainer
06-10-2016,Finzine,MSFT,$MSFT Should Microsoft Buy Fitbit? http://www.fool.com/investing/2016/10/06/should-microsoft-buy-fitbit.aspx,19:46:06,Microsoft Corporation,64199184.0,839813,finzine
06-10-2016,WhoTrades,MSFT,Should Microsoft Buy Fitbit? $MSFT $FIT http://bit.ly/061016MSFT2,19:43:26,Microsoft Corporation,64198797.0,263915,WhoTrades
06-10-2016,WhoTrades,FIT,Should Microsoft Buy Fitbit? $MSFT $FIT http://bit.ly/061016MSFT2,19:43:26,Fitbit,64198797.0,263915,WhoTrades
06-10-2016,ChartMill,MSFT,Great setup today! Check out $MSFT on http://stockcharts.chartmill.com/u/Sy-_XQVC #setups #writingtips #growthstock,19:18:01,Microsoft Corporation,64195150.0,47688,ChartMill
06-10-2016,Finzine,MSFT,$MSFT Microsoft Is About to Break Out -- Here&#39;s When to Buy It https://www.thestreet.com/story/13844794/1/microsoft-is-about-to-break-out-here-s-when-to-buy-it.html?puc=yahoo&amp;cm_ven=YAHOO,19:00:00,Microsoft Corporation,64192526.0,839813,finzine
06-10-2016,TheStreet,MSFT,Microsoft Is About to Break Out -- Here&#39;s When to Buy It $MSFT http://dlvr.it/MPgMnm,18:47:12,Microsoft Corporation,64190799.0,16412,TheStreet
06-10-2016,Scout Finance,AAPL,Scout Daily Update: Hurricane Matthew Takes Aim For Florida http://www.scoutfin.com/mobiletechblog/2016/10/6/scout-daily-update-hurricane-matthew-takes-aim-for-florida $CB $PGR $ALL $AIG $BA $AAPL $TWTR $MSFT $CRM $GOOG $DIS,17:18:44,Apple Inc.,64179411.0,686994,ScoutFinance
06-10-2016,Scout Finance,GOOG,Scout Daily Update: Hurricane Matthew Takes Aim For Florida http://www.scoutfin.com/mobiletechblog/2016/10/6/scout-daily-update-hurricane-matthew-takes-aim-for-florida $CB $PGR $ALL $AIG $BA $AAPL $TWTR $MSFT $CRM $GOOG $DIS,17:18:44,Alphabet Inc. Class C,64179411.0,686994,ScoutFinance
